SSIP,Stdevpack,Stdevbyte,NbFlow,NbIntFlow,Class
41,0.12597176896623638,56.435352496873882,41,0.5161290322580645,1
13,0.72629195231669752,322.8068888670129,26,1,0
41,0.27982825117576571,84.814672174246923,41,0.5161290322580645,1
13,0.73993242934743708,334.44685583063864,26,1,0
13,0.70311805552126161,330.16109609552728,26,1,0
41,0.35336939193881689,75.834236500398248,41,0.5161290322580645,1
41,0.12597176896623641,56.687296034806359,41,0.5161290322580645,1
13,0.6403124237432849,313.54057851416934,26,1,0
12,0.71441431371043307,325.94360884911441,25,1,0
41,0.45074801975748774,121.72429654940487,41,0.5161290322580645,1
41,0.27982825117576571,81.801446117343531,41,0.5161290322580645,1
41,0.27982825117576571,85.191375734165163,41,0.5161290322580645,1
12,0.59056365626303597,333.28800965012709,24,1,0
12,0.57474551757477776,328.43826287565156,25,1,0
13,0.85293610546159904,332.29410072253768,26,1,0
41,0.45074801975748774,104.71695659710238,41,0.5161290322580645,1
42,0.44387102222943098,100.64222969726724,42,0.515625,1
12,0.86682468905266341,326.41053802715999,25,1,0
12,0.3876557858593746,351.12085760917057,25,1,0
41,0.5635937164405207,99.565408408286217,41,0.5161290322580645,1
12,0.75172930826766837,334.80249687145005,25,1,0
13,0.57825167531101884,341.74994422091714,26,1,0
13,0.81240384046359604,327.03049934218677,26,1,0
13,0.57227615711297986,335.87266095203404,26,1,0
12,0.54645321035850003,344.02905396076039,24,1,0
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
13,0.41758232721225164,341.03722304170844,26,1,0
41,0.27982825117576571,82.93131976597833,41,0.5161290322580645,1
12,0.54759610649170554,318.87225101186522,25,1,0
12,0.48879409528965029,325.20771542468844,25,1,0
13,0.83066238629180755,316.64292191678624,26,1,0
12,0.59078800843799073,337.13384980891578,25,1,0
13,0.73781772816868529,302.59357127176378,26,1,0
13,0.35707142142714249,358.6928909248133,26,1,0
41,0.45074801975748774,103.71780432714189,41,0.5161290322580645,1
41,0.45074801975748774,115.7175011069413,41,0.5161290322580645,1
12,0.67811045930132241,332.65019205917849,25,1,0
13,0.49749371855330998,321.363672495819,26,1,0
41,0.45074801975748774,115.21712299759017,41,0.5161290322580645,1
13,0.47368238303741045,261.79946524009557,26,1,0
13,0.74161984870956632,320.77788167983158,26,1,0
41,0.45074801975748774,97.227652657086608,41,0.5161290322580645,1
12,0.59312777208340239,317.79072126287076,25,1,0
13,0.59107952087684446,321.59935867473371,26,1,0
41,0.54194508440036926,103.32765640700458,41,0.5161290322580645,1
13,0.61997983838186221,311.76744538197056,26,1,0
41,0.45074801975748774,97.726609040036266,41,0.5161290322580645,1
13,0.44087980221370998,350.73664532666101,26,1,0
41,0.37236762518113536,86.405211427984341,41,0.5161290322580645,1
41,0.35336939193881689,71.748471287923692,41,0.5161290322580645,1
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
41,0.27982825117576571,84.437979443663949,41,0.5161290322580645,1
11,0.58823529411764708,331.86637470138407,22,1,0
41,0.45074801975748774,99.722930418217601,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
12,0.59545834205182946,325.52325659116497,25,1,0
12,0.48749802152178456,314.26336929043731,24,1,0
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
12,0.67811045930132219,323.02997318113876,25,1,0
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
41,0.12597176896623638,55.427578345143985,41,0.5161290322580645,1
12,0.76325731466856039,333.5351426132255,24,1,0
12,0.70416253475050794,346.05324894881892,25,1,0
12,0.59078800843799062,331.3040224071508,25,1,0
41,0.45074801975748774,117.09369608502068,41,0.5161290322580645,1
41,0.45074801975748774,118.72039309980892,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.27982825117576571,82.93131976597833,41,0.5161290322580645,1
12,0.60297048617839999,307.99352104024871,25,1,0
13,0.74119835401867951,336.47669960191894,26,1,0
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
12,0.59835164523716711,327.79093547037445,24,1,0
41,0.45074801975748774,106.21599045582533,41,0.5161290322580645,1
41,0.45074801975748774,103.71780432714189,41,0.5161290322580645,1
13,0.49434299833212975,345.90153132792,26,1,0
12,0.72928455055531693,312.63465796817997,25,1,0
11,0.60347895672597618,335.78256991102938,22,1,0
13,0.27271780286589281,360.4944789799145,26,1,0
41,0.27982825117576571,82.554683419067629,41,0.5161290322580645,1
41,0.45074801975748774,118.72039309980892,41,0.5161290322580645,1
13,0.66895440801298256,324.55861951271612,26,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
12,0.76451784454389227,324.73253004046575,25,1,0
12,0.66574266529860604,337.36655718345469,25,1,0
12,0.60297048617839999,343.81221522101288,25,1,0
41,0.35336939193881683,75.462481460793484,41,0.5161290322580645,1
41,0.27982825117576571,73.895651954167974,41,0.5161290322580645,1
13,0.6077622890571609,338.85737320442064,26,1,0
41,0.45074801975748774,104.71695659710238,41,0.5161290322580645,1
12,0.67401307762451024,317.38490508818995,25,1,0
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
12,0.59056365626303597,337.74645322588759,24,1,0
12,0.75172930826766837,329.21020236426483,25,1,0
41,0.45074801975748774,106.71574757474663,41,0.5161290322580645,1
41,0.12597176896623638,52.152312352021852,41,0.5161290322580645,1
41,0.27982825117576571,77.659541734912324,41,0.5161290322580645,1
13,0.54715171570598231,354.40123359689369,26,1,0
12,0.75172930826766848,337.53270181160781,25,1,0
12,0.56195148694901631,288.78529631617511,25,1,0
41,0.45074801975748774,98.724672063722196,41,0.5161290322580645,1
12,0.4606423319938055,289.49181074367948,24,1,0
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
41,0.45074801975748774,110.71515231969735,41,0.5161290322580645,1
41,0.45074801975748774,104.71695659710238,41,0.5161290322580645,1
13,0.78700381193485969,320.87430463500812,26,1,0
41,0.45074801975748774,116.21790953806791,41,0.5161290322580645,1
41,0.27982825117576571,86.321549972148759,41,0.5161290322580645,1
41,0.45074801975748774,119.22097549911015,41,0.5161290322580645,1
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
41,0.27982825117576571,84.814672174246923,41,0.5161290322580645,1
13,0.7206767652699787,317.69970097562259,26,1,0
41,0.27982825117576571,78.788993616421138,41,0.5161290322580645,1
13,0.57227615711297986,331.50642527709778,26,1,0
12,0.46482951928041294,345.39160499833247,25,1,0
41,0.45074801975748774,121.72429654940487,41,0.5161290322580645,1
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
41,0.27982825117576571,78.412495885069973,41,0.5161290322580645,1
12,0.87488976377909033,290.3517981116471,24,1,0
41,0.45074801975748774,102.84368410885627,41,0.5161290322580645,1
12,0.67811045930132241,335.54298101027706,25,1,0
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
12,0.61378440998371575,345.41580787857697,25,1,0
42,0.34798527267687634,86.772690149950833,42,0.515625,1
41,0.45074801975748774,100.22213102057817,41,0.5161290322580645,1
12,0.76632735676637032,305.50293781541677,25,1,0
42,0.44387102222943098,110.48345022417385,42,0.515625,1
12,0.4479032082388083,332.43769837740899,24,1,0
11,0.69102000732180779,326.59594440172395,22,1,0
12,0.58133479037827696,327.34171599487735,25,1,0
12,0.74803528439746825,318.69454979099032,25,1,0
12,0.57735026918962573,323.49361243145222,24,1,0
12,0.67606487256132264,312.61808516865307,25,1,0
13,0.35707142142714249,342.48389651923782,26,1,0
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
41,0.27982825117576571,82.17805881545496,41,0.5161290322580645,1
41,0.12597176896623638,54.419804193414116,41,0.5161290322580645,1
41,0.27982825117576571,86.698295443926739,41,0.5161290322580645,1
41,0.45074801975748774,97.102921517973414,41,0.5161290322580645,1
41,0.45074801975748774,100.7213782957007,41,0.5161290322580645,1
41,0.55311058708007266,109.32453667140928,41,0.5161290322580645,1
41,0.35336939193881689,80.299783006459592,41,0.5161290322580645,1
13,0.31622776601683794,269.46331382954526,26,1,0
40,0.0,0.0,40,0.5,1
13,0.77419312836010112,305.56116306723271,26,1,0
12,0.58133479037827696,327.98368840766432,25,1,0
12,0.59835164523716711,339.08991646850438,24,1,0
12,0.66989063480830824,293.09180134664376,25,1,0
41,0.45074801975748774,112.71570141037532,41,0.5161290322580645,1
41,0.45074801975748774,96.728747393525708,41,0.5161290322580645,1
41,0.27982825117576571,83.307967696912428,41,0.5161290322580645,1
13,0.49749371855330998,316.01566317984935,26,1,0
41,0.35336939193881683,71.377446398133458,41,0.5161290322580645,1
13,0.9797958971132712,345.67346495645279,26,1,0
12,0.65026110615109023,307.56540506868083,24,1,0
41,0.45074801975748774,98.225615763361716,41,0.5161290322580645,1
41,0.45074801975748774,101.72001011529834,41,0.5161290322580645,1
12,0.81238679160174376,326.90710960492936,25,1,0
41,0.54194508440036926,117.66246102581492,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.32618949058317231,49.711969552144886,41,0.5161290322580645,1
41,0.45074801975748774,109.71508366567888,41,0.5161290322580645,1
13,0.59999999999999998,354.24381081396467,26,1,0
41,0.27982825117576571,86.321549972148759,41,0.5161290322580645,1
41,0.45074801975748774,100.22213102057817,41,0.5161290322580645,1
41,0.45074801975748774,103.21829105706458,41,0.5161290322580645,1
41,0.45074801975748774,106.21599045582532,41,0.5161290322580645,1
41,0.45074801975748774,97.227652657086622,41,0.5161290322580645,1
13,0.69597054535375269,345.59223081545105,26,1,0
41,0.45074801975748774,119.7215856247992,41,0.5161290322580645,1
12,0.76325731466856028,344.24235447009005,24,1,0
41,0.45074801975748774,102.71882051215815,41,0.5161290322580645,1
12,0.32444284226152509,267.2336274392672,25,1,0
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
41,0.35336939193881683,89.251885489750549,41,0.5161290322580645,1
11,0.54550697032327677,347.95398017315318,22,1,0
41,0.27982825117576571,70.509547253561266,41,0.5161290322580645,1
13,0.58949130612757983,319.63650350828203,26,1,0
41,0.58265780219962726,113.4362028295329,41,0.5161290322580645,1
41,0.45074801975748774,101.72001011529835,41,0.5161290322580645,1
13,0.94736476607482079,326.04261991340945,26,1,0
41,0.45074801975748774,113.21592181832807,41,0.5161290322580645,1
13,0.4330127018922193,338.1736942755897,26,1,0
41,0.27982825117576571,77.659541734912324,41,0.5161290322580645,1
12,0.44659375653887207,357.4358823233884,25,1,0
41,0.45074801975748774,96.728747393525708,41,0.5161290322580645,1
12,0.48808518397345813,342.872051598425,25,1,0
41,0.46523242264051479,101.8217413597292,41,0.5161290322580645,1
13,0.80622577482985502,338.8608849882205,26,1,0
10,0.69597054535375269,323.59672861980158,21,1,0
12,0.65314071821004516,314.97322578909609,25,1,0
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
41,0.45074801975748774,119.7215856247992,41,0.5161290322580645,1
41,0.27982825117576571,85.94481477241257,41,0.5161290322580645,1
13,0.80583807306430988,331.4184581084765,26,1,0
12,0.66666666666666663,289.43781582301068,24,1,0
41,0.45074801975748774,104.71695659710238,41,0.5161290322580645,1
41,0.0,0.0,41,0.5,1
41,0.27982825117576571,72.265127822979679,41,0.5161290322580645,1
41,0.45074801975748774,108.71515732335503,41,0.5161290322580645,1
41,0.12597176896623638,54.671747731346578,41,0.5161290322580645,1
41,0.27982825117576571,86.321549972148759,41,0.5161290322580645,1
13,0.70666470125512848,329.15790188752874,26,1,0
12,0.57474551757477765,334.58756601998829,25,1,0
41,0.27982825117576571,84.061297688000494,41,0.5161290322580645,1
41,0.12597176896623641,50.892594662359478,41,0.5161290322580645,1
41,0.54194508440036926,112.71136232283826,41,0.5161290322580645,1
41,0.45074801975748774,105.71627254570284,41,0.5161290322580645,1
41,0.45074801975748774,105.71627254570284,41,0.5161290322580645,1
13,0.70311805552126172,352.16329663949932,26,1,0
13,0.69597054535375269,325.26865722814426,26,1,0
13,0.53619026473818043,288.36445689439603,26,1,0
13,0.67082039324993692,331.65145484378627,26,1,0
13,0.61997983838186221,337.05020397560952,26,1,0
41,0.45074801975748774,115.21712299759017,41,0.5161290322580645,1
41,0.45074801975748774,108.21524875189705,41,0.5161290322580645,1
41,0.12597176896623638,49.380933434764671,41,0.5161290322580645,1
12,0.74059196207738354,319.64976938714045,25,1,0
41,0.27982825117576571,87.828592169619782,41,0.5161290322580645,1
41,0.45074801975748774,104.21735970804542,41,0.5161290322580645,1
12,0.69425820833015373,287.90056763074517,25,1,0
12,0.59078800843799073,306.57270831690897,25,1,0
41,0.45074801975748774,100.7213782957007,41,0.5161290322580645,1
41,0.12597176896623638,55.931465421008944,41,0.5161290322580645,1
41,0.45074801975748774,111.71535946351526,41,0.5161290322580645,1
12,0.86161608124973166,319.49430697332565,25,1,0
41,0.45074801975748774,113.71617460275876,41,0.5161290322580645,1
41,0.12597176896623638,46.861498055439924,41,0.5161290322580645,1
13,0.63196123298822682,321.82050509562004,26,1,0
13,0.69821200218844703,305.83820886213681,26,1,0
12,0.70857431672822424,352.11606170995299,25,1,0
13,0.76811457478686085,326.44916909068706,26,1,0
41,0.12597176896623638,51.144538200291954,41,0.5161290322580645,1
12,0.74803528439746814,335.80537414919257,25,1,0
12,0.56685945338257937,328.29397423346893,25,1,0
12,0.58667096867389346,344.0386632350411,25,1,0
41,0.27982825117576571,76.906644016369341,41,0.5161290322580645,1
12,0.77887624141835488,315.44661211836296,25,1,0
13,0.69101374805426274,312.50759590768354,26,1,0
41,0.45074801975748774,117.71931289517433,41,0.5161290322580645,1
12,0.79494933451412131,322.2939611232938,24,1,0
41,0.12597176896623638,51.396481738224423,41,0.5161290322580645,1
12,0.59511903571190428,325.68373827463847,24,1,0
12,0.51744266694992103,310.67961520265396,24,1,0
41,0.45074801975748774,121.22357892509589,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
41,0.12597176896623641,52.152312352021838,41,0.5161290322580645,1
13,0.67777208558629798,304.29219510201045,26,1,0
12,0.74059196207738354,348.18287295527705,25,1,0
12,0.59078800843799073,331.74719206947839,25,1,0
41,0.12597176896623638,47.617328669237331,41,0.5161290322580645,1
13,0.63047601064592462,331.3700009053324,26,1,0
41,0.27982825117576571,78.036011858129726,41,0.5161290322580645,1
41,0.35336939193881689,76.206052141115663,41,0.5161290322580645,1
13,0.55677643628300211,339.57177444540349,26,1,0
41,0.27982825117576571,73.143062885574054,41,0.5161290322580645,1
41,0.12597176896623641,50.13676404856205,41,0.5161290322580645,1
41,0.45074801975748774,114.21645933825344,41,0.5161290322580645,1
40,0.0,0.0,40,0.5,1
42,0.44387102222943098,109.49867561271004,42,0.515625,1
41,0.45074801975748774,105.21659440303679,41,0.5161290322580645,1
12,0.67128033186636515,318.12860878643886,24,1,0
41,0.12597176896623638,54.419804193414116,41,0.5161290322580645,1
41,0.27982825117576571,73.644781554133829,41,0.5161290322580645,1
13,0.80583807306430977,337.70276779292169,26,1,0
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
13,0.49434299833212969,290.68718151992874,26,1,0
41,0.27982825117576571,74.648306524753337,41,0.5161290322580645,1
41,0.45074801975748774,120.7228876756222,41,0.5161290322580645,1
41,0.17668469596940842,45.995927974316629,41,0.5161290322580645,1
13,0.66895440801298256,337.04916555303913,26,1,0
12,0.77575805120966712,308.02146852005637,25,1,0
13,0.64759169234943093,311.78982905155834,26,1,0
13,0.53619026473818043,357.33282804690646,26,1,0
41,0.45074801975748774,119.7215856247992,41,0.5161290322580645,1
41,0.45074801975748774,115.21712299759017,41,0.5161290322580645,1
13,0.77419312836010112,334.28746611262591,26,1,0
12,0.59371127224623554,317.94740871587754,25,1,0
11,0.9036642056316011,334.39430473329281,22,1,0
41,0.12597176896623638,50.892594662359485,41,0.5161290322580645,1
12,0.62993206334662233,326.70688787002553,25,1,0
41,0.45074801975748774,107.21554335418242,41,0.5161290322580645,1
11,0.7714633558002354,351.48107786463527,22,1,0
13,0.80583807306430988,348.60864070616492,26,1,0
41,0.45074801975748774,107.71537725598213,41,0.5161290322580645,1
41,0.12597176896623638,52.404255889954321,41,0.5161290322580645,1
41,0.27982825117576571,79.542029413940909,41,0.5161290322580645,1
12,0.48237638894272,315.51655860423966,25,1,0
40,0.0,0.0,40,0.5,1
41,0.3897756765675669,77.527245051569864,41,0.5161290322580645,1
13,0.55677643628300211,300.84638937504303,26,1,0
41,0.45074801975748774,118.21983877910395,41,0.5161290322580645,1
41,0.45074801975748774,111.21523881390031,41,0.5161290322580645,1
13,0.35707142142714249,347.11027696540475,26,1,0
